t,raw_front,filtered_front,kalman_prior,kalman_post,kalman_gain,delta_s,enc_left,enc_right,side_left,side_right,action
0.032,0.09837,0.09837,0.5,0.11746,0.95247,0.0,0.0,0.0,0.09837,0.09844,turn_right
0.064,0.09835,0.09837,0.11739,0.10791,0.49811,6.4e-05,0.01884,-0.01256,0.09828,0.09825,turn_right
0.096,0.09836,0.09836,0.10791,0.10457,0.34985,0.0,0.05024,-0.04396,0.0983,0.09847,turn_right
0.128,0.09837,0.09836,0.10457,0.10283,0.2805,-0.0,0.08792,-0.08164,0.09845,0.09841,turn_right
0.16,0.09832,0.09836,0.10283,0.10175,0.24271,0.0,0.13816,-0.13188,0.09843,0.09844,turn_right
0.192,0.09845,0.09837,0.10175,0.101,0.2204,0.0,0.1884,-0.18212,0.09831,0.0986,turn_right
0.224,0.09839,0.09838,0.101,0.10046,0.2066,-0.0,0.2512,-0.24492,0.09835,0.09824,turn_right
0.256,0.09825,0.09835,0.10046,0.10004,0.19782,0.0,0.30772,-0.30144,0.09867,0.09836,turn_right
0.288,0.0983,0.09834,0.10004,0.09972,0.19213,0.0,0.37052,-0.36424,0.09842,0.0985,turn_right
0.32,0.09845,0.09836,0.09972,0.09946,0.1884,0.0,0.4396,-0.43332,0.09827,0.09819,turn_right
0.352,0.09836,0.09836,0.09946,0.09926,0.18593,-0.0,0.5024,-0.49612,0.0984,0.0983,turn_right
0.384,0.09827,0.09834,0.09926,0.09909,0.18429,0.0,0.57148,-0.5652,0.09836,0.09853,turn_right
0.416,0.09835,0.09834,0.09909,0.09895,0.1832,0.0,0.64056,-0.63428,0.09823,0.09848,turn_right
0.448,0.0983,0.09833,0.09895,0.09884,0.18247,0.0,0.70964,-0.70336,0.09827,0.09839,turn_right
0.48,0.09838,0.09834,0.09884,0.09875,0.18199,-0.0,0.77872,-0.77244,0.09833,0.09831,turn_right
0.512,0.09834,0.09834,0.09875,0.09868,0.18166,0.0,0.8478,-0.84152,0.09847,0.09836,turn_right
0.544,0.09843,0.09836,0.09868,0.09862,0.18144,0.0,0.91688,-0.9106,0.0983,0.09831,turn_right
0.576,0.09842,0.09837,0.09862,0.09857,0.1813,-0.0,0.98596,-0.97968,0.09831,0.09844,turn_right
0.608,0.09838,0.09838,0.09857,0.09854,0.1812,0.0,1.05504,-1.04876,0.09839,0.09834,turn_right
0.64,0.09836,0.09837,0.09854,0.09851,0.18113,0.0,1.12412,-1.11784,0.09829,0.09839,turn_right
0.672,0.09837,0.09837,0.09851,0.09848,0.18109,0.0,1.19948,-1.1932,0.09858,0.09846,turn_right
0.704,0.09834,0.09837,0.09848,0.09846,0.18106,-0.0,1.26856,-1.26228,0.09838,0.09834,turn_right
0.736,0.09835,0.09836,0.09846,0.09844,0.18104,0.0,1.33764,-1.33136,0.09829,0.09847,turn_right
0.768,0.09841,0.09837,0.09844,0.09843,0.18102,0.0,1.40672,-1.40044,0.09844,0.09824,turn_right
0.8,0.09844,0.09839,0.09843,0.09842,0.18102,0.0,1.4758,-1.46952,0.09842,0.09838,turn_right
0.832,0.09838,0.09838,0.09842,0.09842,0.18101,0.0,1.55116,-1.54488,0.09829,0.09829,turn_right
0.864,0.09835,0.09838,0.09842,0.09841,0.18101,-0.0,1.62024,-1.61396,0.09832,0.09831,turn_right
0.896,0.09845,0.09839,0.09841,0.09841,0.181,0.0,1.68932,-1.68304,0.09844,0.09844,turn_right
0.928,0.09822,0.09836,0.09841,0.0984,0.181,0.0,1.7584,-1.75212,0.09831,0.09842,turn_right
0.96,0.0983,0.09835,0.0984,0.09839,0.181,0.0,1.82748,-1.8212,0.09817,0.09834,turn_right
0.992,0.09832,0.09834,0.09839,0.09838,0.181,0.0,1.90284,-1.89656,0.09839,0.09834,turn_right
1.024,0.09829,0.09833,0.09838,0.09837,0.181,-0.0,1.97192,-1.96564,0.09852,0.09841,turn_right
1.056,0.09849,0.09836,0.09837,0.09837,0.181,0.0,2.041,-2.03472,0.09828,0.09832,turn_right
1.088,0.09831,0.09835,0.09837,0.09837,0.181,0.0,2.11008,-2.1038,0.09841,0.09838,turn_right
1.12,0.09835,0.09835,0.09837,0.09836,0.181,0.0,2.17916,-2.17288,0.09844,0.09833,turn_right
1.152,0.09833,0.09835,0.09836,0.09836,0.181,0.0,2.25452,-2.24824,0.09859,0.0984,turn_right
1.184,0.09839,0.09836,0.09836,0.09836,0.181,0.0,2.3236,-2.31732,0.09849,0.09854,turn_right
1.216,0.09837,0.09836,0.09836,0.09836,0.181,0.0,2.39268,-2.3864,0.09847,0.09821,turn_right
1.248,0.09833,0.09835,0.09836,0.09836,0.181,0.0,2.46176,-2.45548,0.09815,0.09848,turn_right
1.28,0.09835,0.09835,0.09836,0.09836,0.181,0.0,2.53084,-2.52456,0.09846,0.09842,turn_right
1.312,0.09851,0.09838,0.09836,0.09836,0.181,0.0,2.6062,-2.59992,0.09814,0.09855,turn_right
1.344,0.0984,0.09839,0.09836,0.09837,0.181,0.0,2.67528,-2.669,0.09843,0.0983,turn_right
1.376,0.0983,0.09837,0.09837,0.09837,0.181,0.0,2.74436,-2.73808,0.0983,0.09829,turn_right
1.408,0.09834,0.09836,0.09837,0.09837,0.181,0.0,2.81344,-2.80716,0.09829,0.09837,turn_right
1.44,0.09835,0.09836,0.09837,0.09837,0.181,0.0,2.88252,-2.87624,0.09863,0.09857,turn_right
1.472,0.09835,0.09836,0.09837,0.09836,0.181,0.0,2.95788,-2.9516,0.09837,0.09834,turn_right
1.504,0.09841,0.09837,0.09836,0.09837,0.181,0.0,3.02696,-3.02068,0.09837,0.09836,turn_right
1.536,0.09842,0.09838,0.09837,0.09837,0.181,0.0,3.09604,-3.08976,0.09844,0.0983,turn_right
1.568,0.09834,0.09837,0.09837,0.09837,0.181,0.0,3.16512,-3.15884,0.09832,0.09842,turn_right
1.6,0.09837,0.09837,0.09837,0.09837,0.181,0.0,3.2342,-3.22792,0.09844,0.09814,turn_right
1.632,0.09833,0.09836,0.09837,0.09837,0.181,0.0,3.30956,-3.30328,0.09831,0.09842,turn_right
1.664,0.09848,0.09839,0.09837,0.09837,0.181,0.0,3.37864,-3.37236,0.09825,0.09836,turn_right
1.696,0.09832,0.09837,0.09837,0.09837,0.181,0.0,3.44772,-3.44144,0.09827,0.09849,turn_right
1.728,0.09828,0.09836,0.09837,0.09837,0.181,0.0,3.5168,-3.51052,0.09834,0.09834,turn_right
1.76,0.09844,0.09837,0.09837,0.09837,0.181,0.0,3.58588,-3.5796,0.09846,0.09843,turn_right
1.792,0.09835,0.09837,0.09837,0.09837,0.181,0.0,3.66124,-3.65496,0.09836,0.09829,turn_right
1.824,0.09836,0.09837,0.09837,0.09837,0.181,0.0,3.73032,-3.72404,0.09838,0.09844,turn_right
1.856,0.09845,0.09838,0.09837,0.09837,0.181,0.0,3.7994,-3.79312,0.09838,0.09837,turn_right
1.888,0.0982,0.09835,0.09837,0.09837,0.181,0.0,3.86848,-3.8622,0.09823,0.09848,turn_right
1.92,0.09839,0.09836,0.09837,0.09836,0.181,0.0,3.93756,-3.93128,0.09839,0.09833,turn_right
1.952,0.09833,0.09835,0.09836,0.09836,0.181,0.0,4.01292,-4.00664,0.09834,0.09837,turn_right
1.984,0.09825,0.09833,0.09836,0.09836,0.181,0.0,4.082,-4.07572,0.09824,0.09837,turn_right
2.016,0.09841,0.09835,0.09836,0.09835,0.181,0.0,4.15108,-4.1448,0.09848,0.09821,turn_right
2.048,0.09843,0.09836,0.09835,0.09836,0.181,0.0,4.22016,-4.21388,0.0984,0.09836,turn_right
2.08,0.09833,0.09836,0.09836,0.09836,0.181,-0.0,4.29552,-4.28924,0.09833,0.09829,turn_right
2.112,0.09834,0.09835,0.09836,0.09836,0.181,0.0,4.3646,-4.35832,0.09831,0.09839,turn_right
2.144,0.09822,0.09833,0.09836,0.09835,0.181,0.0,4.43368,-4.4274,0.09845,0.09825,turn_right
2.176,0.09838,0.09834,0.09835,0.09835,0.181,0.0,4.50276,-4.49648,0.09843,0.09829,turn_right
2.208,0.09833,0.09834,0.09835,0.09835,0.181,0.0,4.57184,-4.56556,0.09834,0.09824,turn_right
2.24,0.09831,0.09833,0.09835,0.09834,0.181,-0.0,4.6472,-4.64092,0.09839,0.09848,turn_right
2.272,0.09842,0.09835,0.09834,0.09834,0.181,0.0,4.71628,-4.71,0.09827,0.0984,turn_right
2.304,0.09829,0.09834,0.09834,0.09834,0.181,0.0,4.78536,-4.77908,0.09827,0.09823,turn_right
2.336,0.0984,0.09835,0.09834,0.09834,0.181,0.0,4.85444,-4.84816,0.09833,0.09825,turn_right
2.368,0.09829,0.09834,0.09834,0.09834,0.181,0.0,4.92352,-4.91724,0.09836,0.09839,turn_right
2.4,0.09837,0.09834,0.09834,0.09834,0.181,-0.0,4.99888,-4.9926,0.09834,0.09846,turn_right
2.432,0.09842,0.09836,0.09834,0.09835,0.181,0.0,5.06796,-5.06168,0.09829,0.09843,turn_right
2.464,0.09836,0.09836,0.09835,0.09835,0.181,-0.0,5.13704,-5.13076,0.09835,0.09846,turn_right
2.496,0.09836,0.09836,0.09835,0.09835,0.181,0.0,5.20612,-5.19984,0.09843,0.09831,turn_right
2.528,0.09834,0.09836,0.09835,0.09835,0.181,0.0,5.2752,-5.26892,0.09827,0.09843,turn_right
2.56,0.09834,0.09835,0.09835,0.09835,0.181,-0.0,5.35056,-5.34428,0.09824,0.09837,turn_right
2.592,0.09835,0.09835,0.09835,0.09835,0.181,0.0,5.41964,-5.41336,0.09845,0.09835,turn_right
2.624,0.09843,0.09837,0.09835,0.09835,0.181,-0.0,5.48872,-5.48244,0.09836,0.09832,turn_right
2.656,0.09832,0.09836,0.09835,0.09835,0.181,0.0,5.5578,-5.55152,0.09829,0.09825,turn_right
2.688,0.0983,0.09834,0.09835,0.09835,0.181,0.0,5.62688,-5.6206,0.09818,0.09851,turn_right
2.72,0.09832,0.09834,0.09835,0.09835,0.181,-0.0,5.70224,-5.69596,0.09836,0.09844,turn_right
2.752,0.09837,0.09834,0.09835,0.09835,0.181,0.0,5.77132,-5.76504,0.09831,0.09843,turn_right
2.784,0.09841,0.09836,0.09835,0.09835,0.181,-0.0,5.8404,-5.83412,0.09829,0.09838,turn_right
2.816,0.09829,0.09834,0.09835,0.09835,0.181,0.0,5.90948,-5.9032,0.09836,0.09832,turn_right
2.848,0.09836,0.09835,0.09835,0.09835,0.181,0.0,5.97856,-5.97228,0.09848,0.09836,turn_right
2.88,0.09839,0.09836,0.09835,0.09835,0.181,-0.0,6.05392,-6.04764,0.09824,0.09842,turn_right
2.912,0.09825,0.09833,0.09835,0.09835,0.181,0.0,6.123,-6.11672,0.09836,0.09826,turn_right
2.944,0.09831,0.09833,0.09835,0.09834,0.181,-0.0,6.19208,-6.1858,0.09842,0.09849,turn_right
2.976,0.09838,0.09834,0.09834,0.09834,0.181,0.0,6.26116,-6.25488,0.09827,0.09809,turn_right
3.008,0.09843,0.09836,0.09834,0.09835,0.181,0.0,6.33652,-6.33024,0.09834,0.0983,turn_right
3.04,0.09835,0.09836,0.09835,0.09835,0.181,-0.0,6.4056,-6.39932,0.09852,0.09841,turn_right
3.072,0.09833,0.09835,0.09835,0.09835,0.181,0.0,6.47468,-6.4684,0.09818,0.09828,turn_right
3.104,0.09838,0.09836,0.09835,0.09835,0.181,-0.0,6.54376,-6.53748,0.09819,0.09847,turn_right
3.136,0.09836,0.09836,0.09835,0.09835,0.181,0.0,6.61284,-6.60656,0.09842,0.09834,turn_right
3.168,0.09829,0.09834,0.09835,0.09835,0.181,0.0,6.68192,-6.67564,0.09828,0.09835,turn_right
3.2,0.09836,0.09835,0.09835,0.09835,0.181,-0.0,6.75728,-6.751,0.09831,0.09824,turn_right
3.232,0.09837,0.09835,0.09835,0.09835,0.181,0.0,6.82636,-6.82008,0.09844,0.09825,turn_right
3.264,0.09831,0.09834,0.09835,0.09835,0.181,-0.0,6.89544,-6.88916,0.09846,0.09825,turn_right
3.296,0.09837,0.09835,0.09835,0.09835,0.181,0.0,6.96452,-6.95824,0.09817,0.09836,turn_right
3.328,0.09835,0.09835,0.09835,0.09835,0.181,0.0,7.03988,-7.0336,0.09844,0.09834,turn_right
3.36,0.09844,0.09837,0.09835,0.09835,0.181,-0.0,7.10896,-7.10268,0.0983,0.09829,turn_right
3.392,0.09827,0.09835,0.09835,0.09835,0.181,0.0,7.17804,-7.17176,0.09839,0.09831,turn_right
3.424,0.09839,0.09836,0.09835,0.09835,0.181,-0.0,7.24712,-7.24084,0.09842,0.09826,turn_right
3.456,0.09832,0.09835,0.09835,0.09835,0.181,0.0,7.3162,-7.30992,0.0984,0.09836,turn_right
3.488,0.09842,0.09836,0.09835,0.09835,0.181,0.0,7.39156,-7.38528,0.09835,0.09835,turn_right
3.52,0.09844,0.09838,0.09835,0.09836,0.181,-0.0,7.46064,-7.45436,0.09845,0.09832,turn_right
3.552,0.09843,0.09839,0.09836,0.09836,0.181,0.0,7.52972,-7.52344,0.09846,0.09845,turn_right
3.584,0.09832,0.09838,0.09836,0.09837,0.181,-0.0,7.5988,-7.59252,0.09851,0.09837,turn_right
3.616,0.09841,0.09838,0.09837,0.09837,0.181,0.0,7.66788,-7.6616,0.09834,0.09843,turn_right
3.648,0.09837,0.09838,0.09837,0.09837,0.181,0.0,7.74324,-7.73696,0.09841,0.09837,turn_right
3.68,0.09838,0.09838,0.09837,0.09837,0.181,-0.0,7.81232,-7.80604,0.09838,0.09836,turn_right
3.712,0.09843,0.09839,0.09837,0.09838,0.181,0.0,7.8814,-7.87512,0.09827,0.09832,turn_right
3.744,0.09829,0.09837,0.09838,0.09837,0.181,-0.0,7.95048,-7.9442,0.09841,0.09833,turn_right
3.776,0.09838,0.09837,0.09837,0.09837,0.181,0.0,8.01956,-8.01328,0.09843,0.09841,turn_right
3.808,0.0983,0.09836,0.09837,0.09837,0.181,0.0,8.09492,-8.08864,0.09842,0.09831,turn_right
3.84,0.09831,0.09835,0.09837,0.09837,0.181,0.0,8.164,-8.15772,0.09829,0.09836,turn_right
3.872,0.09839,0.09836,0.09837,0.09836,0.181,-0.0,8.23308,-8.2268,0.09846,0.09841,turn_right
3.904,0.09841,0.09837,0.09836,0.09836,0.181,0.0,8.30216,-8.29588,0.09835,0.09836,turn_right
3.936,0.09835,0.09836,0.09836,0.09836,0.181,0.0,8.37124,-8.36496,0.09832,0.0983,turn_right
3.968,0.09847,0.09838,0.09836,0.09837,0.181,0.0,8.4466,-8.44032,0.09837,0.09838,turn_right
4.0,0.0983,0.09837,0.09837,0.09837,0.181,0.0,8.51568,-8.5094,0.09834,0.0983,turn_right
4.032,0.09849,0.09839,0.09837,0.09837,0.181,-0.0,8.58476,-8.57848,0.09848,0.0985,turn_right
4.064,0.09832,0.09838,0.09837,0.09837,0.181,0.0,8.65384,-8.64756,0.09832,0.09839,turn_right
4.096,0.09838,0.09838,0.09837,0.09837,0.181,0.0,8.72292,-8.71664,0.09829,0.09822,turn_right
4.128,0.09837,0.09838,0.09837,0.09837,0.181,0.0,8.79828,-8.792,0.09834,0.09834,turn_right
4.16,0.09839,0.09838,0.09837,0.09838,0.181,0.0,8.86736,-8.86108,0.09841,0.09831,turn_right
4.192,0.09836,0.09838,0.09838,0.09838,0.181,-0.0,8.93644,-8.93016,0.09822,0.09843,turn_right
4.224,0.09839,0.09838,0.09838,0.09838,0.181,0.0,9.00552,-8.99924,0.09831,0.09837,turn_right
4.256,0.09837,0.09838,0.09838,0.09838,0.181,0.0,9.0746,-9.06832,0.09835,0.0983,turn_right
4.288,0.09848,0.0984,0.09838,0.09838,0.181,0.0,9.14996,-9.14368,0.09863,0.09822,turn_right
4.32,0.09833,0.09838,0.09838,0.09838,0.181,0.0,9.21904,-9.21276,0.09848,0.09844,turn_right
4.352,0.09833,0.09837,0.09838,0.09838,0.181,-0.0,9.28812,-9.28184,0.09848,0.09839,turn_right
4.384,0.0984,0.09838,0.09838,0.09838,0.181,0.0,9.3572,-9.35092,0.09827,0.09831,turn_right
4.416,0.09845,0.09839,0.09838,0.09838,0.181,0.0,9.42628,-9.42,0.09849,0.09845,turn_right
4.448,0.09829,0.09837,0.09838,0.09838,0.181,0.0,9.50164,-9.49536,0.09824,0.09842,turn_right
4.48,0.09832,0.09836,0.09838,0.09838,0.181,0.0,9.57072,-9.56444,0.09838,0.09831,turn_right
4.512,0.09831,0.09835,0.09838,0.09837,0.181,-0.0,9.6398,-9.63352,0.09834,0.0984,turn_right
4.544,0.09828,0.09834,0.09837,0.09837,0.181,0.0,9.70888,-9.7026,0.0984,0.09851,turn_right
4.576,0.09829,0.09833,0.09837,0.09836,0.181,0.0,9.78424,-9.77796,0.0985,0.0983,turn_right
4.608,0.09846,0.09835,0.09836,0.09836,0.181,0.0,9.85332,-9.84704,0.09839,0.0984,turn_right
4.64,0.09834,0.09835,0.09836,0.09836,0.181,0.0,9.9224,-9.91612,0.09827,0.09837,turn_right
4.672,0.09839,0.09836,0.09836,0.09836,0.181,-0.0,9.99148,-9.9852,0.09828,0.09832,turn_right
4.704,0.09835,0.09836,0.09836,0.09836,0.181,0.0,10.06056,-10.05428,0.09833,0.09832,turn_right
4.736,0.09832,0.09835,0.09836,0.09836,0.181,0.0,10.13592,-10.12964,0.09838,0.09827,turn_right
4.768,0.09837,0.09835,0.09836,0.09836,0.181,0.0,10.205,-10.19872,0.09842,0.0982,turn_right
4.8,0.09838,0.09836,0.09836,0.09836,0.181,0.0,10.27408,-10.2678,0.09833,0.09826,turn_right
4.832,0.09837,0.09836,0.09836,0.09836,0.181,-0.0,10.34316,-10.33688,0.09835,0.09827,turn_right
4.864,0.09832,0.09835,0.09836,0.09836,0.181,0.0,10.41224,-10.40596,0.0984,0.09844,turn_right
4.896,0.0984,0.09836,0.09836,0.09836,0.181,0.0,10.4876,-10.48132,0.09839,0.09836,turn_right
4.928,0.09837,0.09836,0.09836,0.09836,0.181,0.0,10.55668,-10.5504,0.09838,0.09851,turn_right
4.96,0.09837,0.09837,0.09836,0.09836,0.181,0.0,10.62576,-10.61948,0.09836,0.09833,turn_right
4.992,0.09843,0.09838,0.09836,0.09836,0.181,-0.0,10.69484,-10.68856,0.09851,0.09842,turn_right
5.024,0.09838,0.09838,0.09836,0.09837,0.181,0.0,10.76392,-10.75764,0.09837,0.09848,turn_right
5.056,0.09831,0.09837,0.09837,0.09837,0.181,0.0,10.83928,-10.833,0.09833,0.09835,turn_right
5.088,0.09844,0.09838,0.09837,0.09837,0.181,0.0,10.90836,-10.90208,0.09832,0.09836,turn_right
5.12,0.09834,0.09837,0.09837,0.09837,0.181,0.0,10.97744,-10.97116,0.09857,0.09838,turn_right
5.152,0.09843,0.09838,0.09837,0.09837,0.181,-0.0,11.04652,-11.04024,0.09849,0.09831,turn_right
5.184,0.09824,0.09836,0.09837,0.09837,0.181,0.0,11.1156,-11.10932,0.0983,0.09839,turn_right
5.216,0.09834,0.09835,0.09837,0.09837,0.181,0.0,11.19096,-11.18468,0.09834,0.09821,turn_right
5.248,0.09841,0.09836,0.09837,0.09837,0.181,0.0,11.26004,-11.25376,0.09834,0.09838,turn_right
5.28,0.09834,0.09836,0.09837,0.09836,0.181,0.0,11.32912,-11.32284,0.09821,0.09818,turn_right
5.312,0.09834,0.09836,0.09836,0.09836,0.181,-0.0,11.3982,-11.39192,0.09825,0.09826,turn_right
5.344,0.09827,0.09834,0.09836,0.09836,0.181,0.0,11.46728,-11.461,0.09842,0.09838,turn_right
5.376,0.09836,0.09834,0.09836,0.09836,0.181,0.0,11.54264,-11.53636,0.09843,0.09852,turn_right
5.408,0.09839,0.09835,0.09836,0.09836,0.181,0.0,11.61172,-11.60544,0.0984,0.09833,turn_right
5.44,0.09836,0.09835,0.09836,0.09836,0.181,0.0,11.6808,-11.67452,0.09826,0.09838,turn_right
5.472,0.09833,0.09835,0.09836,0.09835,0.181,-0.0,11.74988,-11.7436,0.09824,0.09851,turn_right
5.504,0.09842,0.09836,0.09835,0.09836,0.181,0.0,11.81896,-11.81268,0.09824,0.09844,turn_right
5.536,0.09834,0.09836,0.09836,0.09836,0.181,0.0,11.89432,-11.88804,0.09849,0.09829,turn_right
5.568,0.09834,0.09836,0.09836,0.09836,0.181,0.0,11.9634,-11.95712,0.09836,0.09831,turn_right
5.6,0.09835,0.09835,0.09836,0.09836,0.181,0.0,12.03248,-12.0262,0.09841,0.09831,turn_right
5.632,0.09837,0.09836,0.09836,0.09836,0.181,-0.0,12.10156,-12.09528,0.09846,0.09837,turn_right
5.664,0.09836,0.09836,0.09836,0.09836,0.181,0.0,12.17064,-12.16436,0.09832,0.0983,turn_right
5.696,0.09829,0.09834,0.09836,0.09835,0.181,0.0,12.246,-12.23972,0.09832,0.09818,turn_right
5.728,0.09832,0.09834,0.09835,0.09835,0.181,0.0,12.31508,-12.3088,0.09825,0.09829,turn_right
5.76,0.09833,0.09834,0.09835,0.09835,0.181,0.0,12.38416,-12.37788,0.09828,0.09837,turn_right
5.792,0.09847,0.09836,0.09835,0.09835,0.181,-0.0,12.45324,-12.44696,0.09841,0.09837,turn_right
5.824,0.09824,0.09834,0.09835,0.09835,0.181,0.0,12.52232,-12.51604,0.09823,0.09843,turn_right
5.856,0.09832,0.09834,0.09835,0.09835,0.181,0.0,12.59768,-12.5914,0.09839,0.09828,turn_right
5.888,0.09843,0.09835,0.09835,0.09835,0.181,0.0,12.66676,-12.66048,0.09836,0.09831,turn_right
5.92,0.0984,0.09836,0.09835,0.09835,0.181,0.0,12.73584,-12.72956,0.09838,0.09836,turn_right
5.952,0.09828,0.09835,0.09835,0.09835,0.181,-0.0,12.80492,-12.79864,0.09827,0.09828,turn_right
5.984,0.09841,0.09836,0.09835,0.09835,0.181,0.0,12.88028,-12.874,0.09829,0.09838,turn_right
6.016,0.09832,0.09835,0.09835,0.09835,0.181,0.0,12.94936,-12.94308,0.09842,0.09847,turn_right
6.048,0.09845,0.09837,0.09835,0.09836,0.181,0.0,13.01844,-13.01216,0.09822,0.09826,turn_right
6.08,0.09834,0.09837,0.09836,0.09836,0.181,0.0,13.08752,-13.08124,0.09836,0.09822,turn_right
6.112,0.09846,0.09838,0.09836,0.09836,0.181,-0.0,13.1566,-13.15032,0.09842,0.09829,turn_right
6.144,0.09838,0.09838,0.09836,0.09837,0.181,0.0,13.23196,-13.22568,0.09842,0.09841,turn_right
6.176,0.09836,0.09838,0.09837,0.09837,0.181,0.0,13.30104,-13.29476,0.09854,0.09835,turn_right
6.208,0.09842,0.09839,0.09837,0.09837,0.181,0.0,13.37012,-13.36384,0.0983,0.09836,turn_right
6.24,0.09844,0.0984,0.09837,0.09838,0.181,0.0,13.4392,-13.43292,0.0984,0.09842,turn_right
6.272,0.09842,0.0984,0.09838,0.09838,0.181,-0.0,13.50828,-13.502,0.09836,0.09831,turn_right
6.304,0.09829,0.09838,0.09838,0.09838,0.181,0.0,13.58364,-13.57736,0.0983,0.09829,turn_right
6.336,0.0984,0.09838,0.09838,0.09838,0.181,0.0,13.65272,-13.64644,0.09841,0.09835,turn_right
6.368,0.09846,0.0984,0.09838,0.09838,0.181,0.0,13.7218,-13.71552,0.09816,0.09828,turn_right
6.4,0.0984,0.0984,0.09838,0.09839,0.181,0.0,13.79088,-13.7846,0.0985,0.09838,turn_right
6.432,0.09832,0.09838,0.09839,0.09839,0.181,-0.0,13.85996,-13.85368,0.09842,0.09834,turn_right
6.464,0.0984,0.09839,0.09839,0.09839,0.181,0.0,13.93532,-13.92904,0.09828,0.09829,turn_right
6.496,0.09829,0.09837,0.09839,0.09838,0.181,0.0,14.0044,-13.99812,0.09831,0.09837,turn_right
6.528,0.09839,0.09837,0.09838,0.09838,0.181,0.0,14.07348,-14.0672,0.09817,0.09841,turn_right
6.56,0.09829,0.09835,0.09838,0.09838,0.181,0.0,14.14256,-14.13628,0.09838,0.09839,turn_right
6.592,0.09834,0.09835,0.09838,0.09837,0.181,-0.0,14.21164,-14.20536,0.09835,0.09824,turn_right
6.624,0.09828,0.09834,0.09837,0.09837,0.181,0.0,14.287,-14.28072,0.09834,0.09842,turn_right
6.656,0.09827,0.09832,0.09837,0.09836,0.181,0.0,14.35608,-14.3498,0.09843,0.09828,turn_right
6.688,0.09827,0.09831,0.09836,0.09835,0.181,0.0,14.42516,-14.41888,0.09831,0.09832,turn_right
6.72,0.09837,0.09832,0.09835,0.09835,0.181,0.0,14.49424,-14.48796,0.09821,0.09838,turn_right
6.752,0.09835,0.09833,0.09835,0.09834,0.181,-0.0,14.56332,-14.55704,0.09843,0.09832,turn_right
6.784,0.09836,0.09834,0.09834,0.09834,0.181,0.0,14.63868,-14.6324,0.09825,0.09836,turn_right
6.816,0.09835,0.09834,0.09834,0.09834,0.181,0.0,14.70776,-14.70148,0.09825,0.09837,turn_right
6.848,0.09828,0.09833,0.09834,0.09834,0.181,0.0,14.77684,-14.77056,0.09835,0.09824,turn_right
6.88,0.09835,0.09833,0.09834,0.09834,0.181,0.0,14.84592,-14.83964,0.09827,0.09825,turn_right
6.912,0.09832,0.09833,0.09834,0.09834,0.181,-0.0,14.915,-14.90872,0.09831,0.09854,turn_right
6.944,0.09842,0.09835,0.09834,0.09834,0.181,0.0,14.99036,-14.98408,0.09855,0.09836,turn_right
6.976,0.09832,0.09834,0.09834,0.09834,0.181,0.0,15.05944,-15.05316,0.09837,0.09835,turn_right
7.008,0.09824,0.09832,0.09834,0.09834,0.181,0.0,15.12852,-15.12224,0.09837,0.09837,turn_right
7.04,0.09833,0.09832,0.09834,0.09833,0.181,0.0,15.1976,-15.19132,0.09844,0.0984,turn_right
7.072,0.09831,0.09832,0.09833,0.09833,0.181,0.0,15.27296,-15.26668,0.09835,0.09847,turn_right
7.104,0.09842,0.09834,0.09833,0.09833,0.181,0.0,15.34204,-15.33576,0.09844,0.09854,turn_right
7.136,0.09829,0.09833,0.09833,0.09833,0.181,0.0,15.41112,-15.40484,0.09834,0.09832,turn_right
7.168,0.09846,0.09836,0.09833,0.09834,0.181,0.0,15.4802,-15.47392,0.09833,0.09842,turn_right
7.2,0.0983,0.09835,0.09834,0.09834,0.181,0.0,15.54928,-15.543,0.09836,0.09819,turn_right
7.232,0.09839,0.09835,0.09834,0.09834,0.181,0.0,15.62464,-15.61836,0.09831,0.09847,turn_right
7.264,0.09842,0.09837,0.09834,0.09835,0.181,0.0,15.69372,-15.68744,0.09836,0.0984,turn_right
7.296,0.09837,0.09837,0.09835,0.09835,0.181,0.0,15.7628,-15.75652,0.09835,0.0986,turn_right
7.328,0.09831,0.09836,0.09835,0.09835,0.181,0.0,15.83188,-15.8256,0.0983,0.09846,turn_right
7.36,0.09838,0.09836,0.09835,0.09835,0.181,0.0,15.90096,-15.89468,0.09842,0.09825,turn_right
7.392,0.09833,0.09836,0.09835,0.09835,0.181,0.0,15.97632,-15.97004,0.0983,0.09833,turn_right
7.424,0.09853,0.09839,0.09835,0.09836,0.181,0.0,16.0454,-16.03912,0.09844,0.09847,turn_right
7.456,0.09842,0.0984,0.09836,0.09837,0.181,0.0,16.11448,-16.1082,0.09836,0.09829,turn_right
7.488,0.09834,0.09839,0.09837,0.09837,0.181,0.0,16.18356,-16.17728,0.09845,0.09836,turn_right
7.52,0.09841,0.09839,0.09837,0.09837,0.181,0.0,16.25264,-16.24636,0.0983,0.09824,turn_right
7.552,0.09845,0.0984,0.09837,0.09838,0.181,0.0,16.328,-16.32172,0.09831,0.0983,turn_right
7.584,0.09835,0.09839,0.09838,0.09838,0.181,0.0,16.39708,-16.3908,0.09846,0.0983,turn_right
7.616,0.09828,0.09837,0.09838,0.09838,0.181,0.0,16.46616,-16.45988,0.09836,0.09831,turn_right
7.648,0.09831,0.09836,0.09838,0.09837,0.181,0.0,16.53524,-16.52896,0.09834,0.09826,turn_right
